review_text,is_recommended
I loved this product it smelled almost like baby lotion and is super light and moisturizing,1.0
The texture is very smooth and light which I enjoy with all my face creams. The smell is an added plus and I love how smooth my face feels with just by using it a few days already.  I enjoy knowing my face is getting all the wonderful nutrients that helps to keep my face hydrated and moisturized. I think this mask will always stay in my night time facial routine and I highly recommend it for others as well. I received this product for free on testing purposes only.,1.0
"I really love this serum. I have noticed my skin improving as I’ve been using it. It has a light, subtle fragrance which I don’t mind. My pores look smaller, my fine lines look softer, and my makeup has been going on really nicely after applying it. I layer it with my Belif Aqua Bomb moisturizer and I have been so happy with this combination. I will definitely be either repurchasing this serum or looking into another Niacinamide serum because it appears to be a great ingredient for my oily skin.",1.0
"I wanted to love this, but it’s really over priced and i didn’t notice any life changing differences.",0.0
This serum feels amazing on your face. I highly recommend using it if you are prone to breaking out because I am and it was amazing and never once broke me out. I tried this for free through pinch me thank you so much for letting me try this out I will definitely be trying to add this to my list of things to buy when I run out of the serum I’m using now!,1.0
"Took my lips from extremely dry and chapped to normal with one use. After my second use, my lips were soft AF. I use it a few times a week now to keep my lips fully hydrated. A little bit goes a long way, so it lasts for a long time - definitely making the small pot worth $20. Plus, the applicator it comes with is adorable! Would recommend this product to anyone looking to improve their lip texture and feel luxurious.",1.0
My face feels so clean,1.0
I received a mini one of these for Christmas and it has a nice instant cooling feeling but nothing else. I wouldn’t spend the money for the regular yet alone the mini size of this product. Would much rather buy a kush lip balm :),0.0
This wash is more for normal to dry skin but was a nice gentle wash for my oily skin. Great product.,1.0
"Honestly I saw no difference whatsoever. I tried the sample, LOVED it, and then bought it. I could’ve been using water on my face and seen more of a difference...",0.0
This smells great. The lemon really comes through. I like the texture and it feels so smooth on your face! I woke up this morning and my face was really soft. The only thing I’m worried about is that it says your face is more likely to burn with this product so I made sure to put on spf this morning before our swim outing. We will see how it goes:),1.0
